population,access_rate,beta,pfpr2to10
12500.0,0.5,0.15,24.49918504157053
12500.0,0.5,0.2,28.906291341509586
12500.0,0.5,0.25,32.37401097768271
12500.0,0.5,0.3,35.90690368642421
12500.0,0.5,0.4,41.58609112082721
12500.0,0.5,0.5,45.38101350799775
12500.0,0.5,0.6,49.54007559517878
12500.0,0.5,0.8,55.888874445200884
12500.0,0.5,1.0,60.44142022298132
12500.0,0.55,0.001,0.0
12500.0,0.55,0.005,0.0
12500.0,0.55,0.01,0.0013074577507804
12500.0,0.55,0.0125,1.2188669232252103
12500.0,0.55,0.015,1.8556019459490822
12500.0,0.55,0.02,3.667932991809741
12500.0,0.55,0.03,5.912843874484297
12500.0,0.55,0.04,7.895636371844544
12500.0,0.55,0.05,9.796825848534155
12500.0,0.55,0.1,18.248063333889835
12500.0,0.55,0.15,24.0848831511367
12500.0,0.55,0.2,28.716210306199873
12500.0,0.55,0.25,32.55980323422064
12500.0,0.55,0.3,35.71184634945911
12500.0,0.55,0.4,40.84791855463384
12500.0,0.55,0.5,45.82147515820393
12500.0,0.55,0.6,49.632670977115936
12500.0,0.55,0.8,55.58708918441588
12500.0,0.55,1.0,59.8297981236924
12500.0,0.6,0.001,0.0
12500.0,0.6,0.005,0.0
12500.0,0.6,0.01,0.00536971509260767
12500.0,0.6,0.0125,0.7809133812868824
12500.0,0.6,0.015,1.7895302181732524
12500.0,0.6,0.02,3.2938075574287553
12500.0,0.6,0.03,5.677569811455056
12500.0,0.6,0.04,7.659703022376756
12500.0,0.6,0.05,9.677437672146322
12500.0,0.6,0.1,17.991243039520505
12500.0,0.6,0.15,23.890466868512757
12500.0,0.6,0.2,28.814921470866743
12500.0,0.6,0.25,31.995913665751836
12500.0,0.6,0.3,35.32459483293287
12500.0,0.6,0.4,40.514518843074306
12500.0,0.6,0.5,45.60798737132939
12500.0,0.6,0.6,49.432012035048196
12500.0,0.6,0.8,55.27761504456889
12500.0,0.6,1.0,59.77448024016026
12500.0,0.65,0.001,0.0
12500.0,0.65,0.005,0.0
12500.0,0.65,0.01,0.0
12500.0,0.65,0.0125,0.5873500397626763
12500.0,0.65,0.015,1.6455944984164261
12500.0,0.65,0.02,3.111182828043798
12500.0,0.65,0.03,5.274572067843931
12500.0,0.65,0.04,7.464542748641792
12500.0,0.65,0.05,9.36438673770778
12500.0,0.65,0.1,17.647541993236665
12500.0,0.65,0.15,23.469164870000633
12500.0,0.65,0.2,28.157798447604392
12500.0,0.65,0.25,31.869271919741795
12500.0,0.65,0.3,35.25679954858395
12500.0,0.65,0.4,40.67353008750545
12500.0,0.65,0.5,45.33510421544759
12500.0,0.65,0.6,48.790465957107685
12500.0,0.65,0.8,54.93811294042998
12500.0,0.65,1.0,59.72446167093168
12500.0,0.7,0.001,0.0
12500.0,0.7,0.005,0.0
12500.0,0.7,0.01,0.0
12500.0,0.7,0.0125,0.3440835884665827
12500.0,0.7,0.015,1.4386405790250767
12500.0,0.7,0.02,2.6933381232441107
12500.0,0.7,0.03,5.221095472407235
12500.0,0.7,0.04,7.133309589993596
12500.0,0.7,0.05,9.251311726751931
12500.0,0.7,0.1,17.336321907169662
12500.0,0.7,0.15,23.544251147431925
12500.0,0.7,0.2,28.08543858046745
12500.0,0.7,0.25,32.321074958617544
12500.0,0.7,0.3,34.87010151286996
12500.0,0.7,0.4,40.69355570602885
12500.0,0.7,0.5,45.13728547101871
12500.0,0.7,0.6,48.72122583784876
12500.0,0.7,0.8,55.182021577577345
12500.0,0.7,1.0,59.714322995642135
12500.0,0.75,0.001,0.0
12500.0,0.75,0.005,0.0
12500.0,0.75,0.01,0.0
12500.0,0.75,0.0125,0.1476205039064012
12500.0,0.75,0.015,1.289337698032129
12500.0,0.75,0.02,2.8466808912413657
12500.0,0.75,0.03,4.803349309977514
12500.0,0.75,0.04,6.965800483307644
12500.0,0.75,0.05,8.955414234159246
12500.0,0.75,0.1,17.074004419893942
12500.0,0.75,0.15,22.95385667829238
12500.0,0.75,0.2,27.849135866600967
12500.0,0.75,0.25,31.744156142672967
12500.0,0.75,0.3,34.845813219949854
12500.0,0.75,0.4,40.25127290403478
12500.0,0.75,0.5,44.981953316743336
12500.0,0.75,0.6,48.67243370401252
12500.0,0.75,0.8,54.949170423220934
12500.0,0.75,1.0,59.567754050739396
12500.0,0.8,0.001,0.0
12500.0,0.8,0.005,0.0
12500.0,0.8,0.01,0.0
12500.0,0.8,0.0125,0.0
12500.0,0.8,0.015,0.9366798715825808
12500.0,0.8,0.02,2.5437912426861127
12500.0,0.8,0.03,4.548917034788816
12500.0,0.8,0.04,6.611158529692467
12500.0,0.8,0.05,8.49152758272478
12500.0,0.8,0.1,16.56806541378915
12500.0,0.8,0.15,22.704845051345593
12500.0,0.8,0.2,27.612257288572106
12500.0,0.8,0.25,31.632045501811763
12500.0,0.8,0.3,34.71566160613479
12500.0,0.8,0.4,40.40249159530852
12500.0,0.8,0.5,45.46159556820548
12500.0,0.8,0.6,48.64612583493984
12500.0,0.8,0.8,54.816708408625026
12500.0,0.8,1.0,58.99248297862308
12500.0,0.85,0.001,0.0
12500.0,0.85,0.005,0.0
12500.0,0.85,0.01,0.0
12500.0,0.85,0.0125,0.0
12500.0,0.85,0.015,0.5271719694689219
12500.0,0.85,0.02,2.210700630890552
12500.0,0.85,0.03,4.315287403663388
12500.0,0.85,0.04,6.1520562091734705
12500.0,0.85,0.05,8.261728237371965
12500.0,0.85,0.1,16.387962768824455
12500.0,0.85,0.15,22.162615458346206
12500.0,0.85,0.2,27.42147560836765
12500.0,0.85,0.25,30.870111658468762
12500.0,0.85,0.3,34.502836337216166
12500.0,0.85,0.4,40.188731960166976
12500.0,0.85,0.5,44.82634981924734
12500.0,0.85,0.6,48.38385753435031
12500.0,0.85,0.8,54.53971986007737
12500.0,0.85,1.0,59.285959467825954
12500.0,0.9,0.001,0.0
12500.0,0.9,0.005,0.0
12500.0,0.9,0.01,0.0
12500.0,0.9,0.0125,0.0
12500.0,0.9,0.015,0.3358191347099123
12500.0,0.9,0.02,2.1450291656228146
12500.0,0.9,0.03,4.271671200382619
12500.0,0.9,0.04,6.111784692020035
12500.0,0.9,0.05,7.940079290008474
12500.0,0.9,0.1,15.62048034901152
12500.0,0.9,0.15,21.979647200997714
12500.0,0.9,0.2,26.555305771651312
12500.0,0.9,0.25,30.8829902425254
12500.0,0.9,0.3,34.01739218948998
12500.0,0.9,0.4,40.151819424214956
12500.0,0.9,0.5,44.42506637567861
12500.0,0.9,0.6,48.113564240000336
12500.0,0.9,0.8,54.48832390491545
12500.0,0.9,1.0,58.993928924619425
12500.0,0.95,0.001,0.0
12500.0,0.95,0.005,0.0
12500.0,0.95,0.01,0.0
12500.0,0.95,0.0125,0.0
12500.0,0.95,0.015,0.02690283363105415
12500.0,0.95,0.02,1.752937452975528
12500.0,0.95,0.03,3.959980520842511
12500.0,0.95,0.04,5.885707245796499
12500.0,0.95,0.05,7.53366237350245
12500.0,0.95,0.1,15.320128610528505
12500.0,0.95,0.15,21.5452834738191
12500.0,0.95,0.2,26.514991932643788
12500.0,0.95,0.25,30.473015709472776
12500.0,0.95,0.3,34.11623015680003
12500.0,0.95,0.4,39.28247356572171
12500.0,0.95,0.5,44.26928816991416
12500.0,0.95,0.6,48.134250844304184
12500.0,0.95,0.8,54.12703924635258
12500.0,0.95,1.0,58.5526380450476
15000.0,0.5,0.001,0.0
15000.0,0.5,0.005,0.0
15000.0,0.5,0.01,0.02628600797757813
15000.0,0.5,0.0125,1.3795838181023374
15000.0,0.5,0.015,2.227505716334373
15000.0,0.5,0.02,3.574434223715232
15000.0,0.5,0.03,5.777810270274115
15000.0,0.5,0.04,7.956319893778799
15000.0,0.5,0.05,10.129780711787342
15000.0,0.5,0.1,18.470361394517926
15000.0,0.5,0.15,24.254554639479117
15000.0,0.5,0.2,28.936569788607084
15000.0,0.5,0.25,32.58914033455353
15000.0,0.5,0.3,35.4656243882008
15000.0,0.5,0.4,41.31163320800631
15000.0,0.5,0.5,45.453806838060885
15000.0,0.5,0.6,49.668667316539455
15000.0,0.5,0.8,55.81438673802804
15000.0,0.5,1.0,60.613854819684796
15000.0,0.55,0.001,0.0
15000.0,0.55,0.005,0.0
15000.0,0.55,0.01,0.00232572023422355
15000.0,0.55,0.0125,1.0446471747351467
15000.0,0.55,0.015,2.1845094498280258
15000.0,0.55,0.02,3.443327356889962
15000.0,0.55,0.03,5.884707942035113
15000.0,0.55,0.04,7.85230310132216
15000.0,0.55,0.05,9.684938498467911
15000.0,0.55,0.1,18.358613120856557
15000.0,0.55,0.15,24.081493933056617
15000.0,0.55,0.2,28.495972709603194
15000.0,0.55,0.25,32.47839817554493
15000.0,0.55,0.3,35.55215720901176
15000.0,0.55,0.4,41.13117720739284
15000.0,0.55,0.5,45.45879651008095
15000.0,0.55,0.6,49.4815377412378
15000.0,0.55,0.8,55.097373854714775
15000.0,0.55,1.0,59.93591604795156
15000.0,0.6,0.001,0.0
15000.0,0.6,0.005,0.0
15000.0,0.6,0.01,0.0
15000.0,0.6,0.0125,0.8506312820128004
15000.0,0.6,0.015,1.8492029213187464
15000.0,0.6,0.02,3.422526103095494
15000.0,0.6,0.03,5.618043140433665
15000.0,0.6,0.04,7.755201796546073
15000.0,0.6,0.05,9.710007157561133
15000.0,0.6,0.1,18.101337035944915
15000.0,0.6,0.15,24.227481912196005
15000.0,0.6,0.2,28.57610084815059
15000.0,0.6,0.25,32.24529365220925
15000.0,0.6,0.3,35.4681198491064
15000.0,0.6,0.4,41.07568728843059
15000.0,0.6,0.5,45.600761046654256
15000.0,0.6,0.6,49.302803094433465
15000.0,0.6,0.8,55.31795434256969
15000.0,0.6,1.0,59.896570224856816
15000.0,0.65,0.001,0.0
15000.0,0.65,0.005,0.0
15000.0,0.65,0.01,0.0
15000.0,0.65,0.0125,0.5797577927232281
15000.0,0.65,0.015,1.5483685400193619
15000.0,0.65,0.02,3.292999260047911
15000.0,0.65,0.03,5.356458732753937
15000.0,0.65,0.04,7.446197340146914
15000.0,0.65,0.05,9.18180175375594
15000.0,0.65,0.1,17.71797037138352
15000.0,0.65,0.15,23.684371419289825
15000.0,0.65,0.2,28.409923824213188
15000.0,0.65,0.25,31.895428837369387
15000.0,0.65,0.3,35.29299107932982
15000.0,0.65,0.4,40.38789969694244
15000.0,0.65,0.5,45.61640823275196
15000.0,0.65,0.6,49.61918319130699
15000.0,0.65,0.8,55.21362571745281
15000.0,0.65,1.0,59.54566945113078
15000.0,0.7,0.001,0.0
15000.0,0.7,0.005,0.0
15000.0,0.7,0.01,0.0
15000.0,0.7,0.0125,0.33491686222326295
15000.0,0.7,0.015,1.4063984815746646
15000.0,0.7,0.02,2.698497609768049
15000.0,0.7,0.03,5.137133911797369
15000.0,0.7,0.04,7.106475145693684
15000.0,0.7,0.05,9.231772407755491
15000.0,0.7,0.1,17.266092381057007
15000.0,0.7,0.15,23.313821288001385
15000.0,0.7,0.2,27.763573016216014
15000.0,0.7,0.25,31.938215844525626
15000.0,0.7,0.3,35.15806522399802
15000.0,0.7,0.4,40.708214540534755
15000.0,0.7,0.5,45.480712324279324
15000.0,0.7,0.6,48.88486266896024
15000.0,0.7,0.8,55.21324053049945
15000.0,0.7,1.0,59.6163919872598
15000.0,0.75,0.001,0.0
15000.0,0.75,0.005,0.0
15000.0,0.75,0.01,0.0
15000.0,0.75,0.0125,0.09402301225627094
15000.0,0.75,0.015,1.1890271238774557
15000.0,0.75,0.02,2.725204000545132
15000.0,0.75,0.03,4.765634328520594
15000.0,0.75,0.04,6.965178033762153
15000.0,0.75,0.05,8.81467346337408
15000.0,0.75,0.1,16.894364599673217
15000.0,0.75,0.15,23.49052450955871
15000.0,0.75,0.2,27.849054451127433
15000.0,0.75,0.25,31.705978894596875
15000.0,0.75,0.3,34.95737913335081
15000.0,0.75,0.4,40.105621745775935
15000.0,0.75,0.5,44.6326584672568
15000.0,0.75,0.6,48.8997735736002
15000.0,0.75,0.8,54.87604306020371
15000.0,0.75,1.0,59.215391695445064
15000.0,0.8,0.001,0.0
15000.0,0.8,0.005,0.0
15000.0,0.8,0.01,0.0
15000.0,0.8,0.0125,0.01210894458560348
15000.0,0.8,0.015,0.945194422800841
15000.0,0.8,0.02,2.4324474827614515
15000.0,0.8,0.03,4.527446006297384
15000.0,0.8,0.04,6.7516987112355284
15000.0,0.8,0.05,8.429804346776958
15000.0,0.8,0.1,16.770581847142914
15000.0,0.8,0.15,22.939781951743115
15000.0,0.8,0.2,27.57634163271934
15000.0,0.8,0.25,31.215840293926266
15000.0,0.8,0.3,34.582488738353725
15000.0,0.8,0.4,40.17410827556699
15000.0,0.8,0.5,44.78329089384783
15000.0,0.8,0.6,48.67898230680994
15000.0,0.8,0.8,54.727142878288646
15000.0,0.8,1.0,58.8357020659988
15000.0,0.85,0.001,0.0
15000.0,0.85,0.005,0.0
15000.0,0.85,0.01,0.0
15000.0,0.85,0.0125,0.0
15000.0,0.85,0.015,0.6690516676070899
15000.0,0.85,0.02,2.437000562749996
15000.0,0.85,0.03,4.463478192959807
15000.0,0.85,0.04,6.288993643731873
15000.0,0.85,0.05,8.185386766685912
15000.0,0.85,0.1,16.324511764010218
15000.0,0.85,0.15,22.149854185166397
15000.0,0.85,0.2,27.249959135985
15000.0,0.85,0.25,31.032874030634378
15000.0,0.85,0.3,34.34610900722459
15000.0,0.85,0.4,39.989786281202484
15000.0,0.85,0.5,44.74889217990669
15000.0,0.85,0.6,48.16508328920948
15000.0,0.85,0.8,54.81455950425699
15000.0,0.85,1.0,59.16449505025879
15000.0,0.9,0.001,0.0
15000.0,0.9,0.005,0.0
15000.0,0.9,0.01,0.0
15000.0,0.9,0.0125,0.0
15000.0,0.9,0.015,0.27254481844929607
15000.0,0.9,0.02,2.051646352558687
15000.0,0.9,0.03,4.253069885678295
15000.0,0.9,0.04,6.2819610755527915
15000.0,0.9,0.05,7.9051232379383976
15000.0,0.9,0.1,15.892748946778074
15000.0,0.9,0.15,21.979816287089793
15000.0,0.9,0.2,26.899263977488737
15000.0,0.9,0.25,30.600029210761626
15000.0,0.9,0.3,34.18416435249823
15000.0,0.9,0.4,39.898935293624625
15000.0,0.9,0.5,44.38641002633333
15000.0,0.9,0.6,48.3456025148804
15000.0,0.9,0.8,54.40338528794373
15000.0,0.9,1.0,59.2545050779284
15000.0,0.95,0.001,0.0
15000.0,0.95,0.005,0.0
15000.0,0.95,0.01,0.0
15000.0,0.95,0.0125,0.0
15000.0,0.95,0.015,0.00938417932454523
15000.0,0.95,0.02,1.9261225037827578
15000.0,0.95,0.03,3.881715342161626
15000.0,0.95,0.04,5.6905085581312385
15000.0,0.95,0.05,7.580975872131307
15000.0,0.95,0.1,15.383364592262797
15000.0,0.95,0.15,21.91789509959292
15000.0,0.95,0.2,26.52243959993145
15000.0,0.95,0.25,30.366764474436128
15000.0,0.95,0.3,33.84001689941392
15000.0,0.95,0.4,39.71437347150044
15000.0,0.95,0.5,44.05314479570312
15000.0,0.95,0.6,47.7331154676705
15000.0,0.95,0.8,54.17984485473228
15000.0,0.95,1.0,58.734191402246594
20000.0,0.5,0.001,0.0
20000.0,0.5,0.005,0.0
20000.0,0.5,0.01,0.10748272446351477
20000.0,0.5,0.0125,1.3031169778774083
20000.0,0.5,0.015,2.003280382995139
20000.0,0.5,0.02,3.686684829304429
20000.0,0.5,0.03,6.04819734074448
20000.0,0.5,0.04,7.901900504458347
20000.0,0.5,0.05,10.270397641340855
20000.0,0.5,0.1,18.6092426506781
20000.0,0.5,0.15,24.57024294367877
20000.0,0.5,0.2,28.837723187585187
20000.0,0.5,0.25,32.54812663201609
20000.0,0.5,0.3,35.608763304593396
20000.0,0.5,0.4,40.9852166280838
20000.0,0.5,0.5,45.92911145640294
20000.0,0.5,0.6,49.33134089608467
20000.0,0.5,0.8,55.50842127614548
20000.0,0.5,1.0,60.18680720119246
20000.0,0.55,0.001,0.0
20000.0,0.55,0.005,0.0
20000.0,0.55,0.01,0.00695429137714786
20000.0,0.55,0.0125,1.1617188366423346
20000.0,0.55,0.015,2.025220998850842
20000.0,0.55,0.02,3.603310767977537
20000.0,0.55,0.03,5.786384498709871
20000.0,0.55,0.04,7.631394881140982
20000.0,0.55,0.05,9.940178951533447
20000.0,0.55,0.1,18.171228943342406
20000.0,0.55,0.15,23.921102070351786
20000.0,0.55,0.2,28.513514464013134
20000.0,0.55,0.25,32.37870337767343
20000.0,0.55,0.3,35.61558772010184
20000.0,0.55,0.4,41.060690028794475
20000.0,0.55,0.5,45.64191710728394
20000.0,0.55,0.6,49.56502849758986
20000.0,0.55,0.8,55.42842192881172
20000.0,0.55,1.0,59.93231356564871
20000.0,0.6,0.001,0.0
20000.0,0.6,0.005,0.0
20000.0,0.6,0.01,0.0
20000.0,0.6,0.0125,0.8944414821266949
20000.0,0.6,0.015,1.9377505976537641
20000.0,0.6,0.02,3.3169486444789142
20000.0,0.6,0.03,5.581825580656454
20000.0,0.6,0.04,7.651088065926791
20000.0,0.6,0.05,9.724796070380114
20000.0,0.6,0.1,17.975250096949434
20000.0,0.6,0.15,24.086113442901993
20000.0,0.6,0.2,28.465205919846916
20000.0,0.6,0.25,32.20109130890985
20000.0,0.6,0.3,35.41172234857522
20000.0,0.6,0.4,41.214349429363224
20000.0,0.6,0.5,45.31962153063783
20000.0,0.6,0.6,49.46552741755603
20000.0,0.6,0.8,55.54881893934781
20000.0,0.6,1.0,59.968591565408964
20000.0,0.65,0.001,0.0
20000.0,0.65,0.005,0.0
20000.0,0.65,0.01,0.0
20000.0,0.65,0.0125,0.7274845634254208
20000.0,0.65,0.015,1.6808216702053085
20000.0,0.65,0.02,3.0735157454790842
20000.0,0.65,0.03,5.314944814148635
20000.0,0.65,0.04,7.310083719703931
20000.0,0.65,0.05,9.53027164421423
20000.0,0.65,0.1,17.806623245906707
20000.0,0.65,0.15,23.41452876554702
20000.0,0.65,0.2,28.312029610024513
20000.0,0.65,0.25,31.912640806600002
20000.0,0.65,0.3,35.31243460869079
20000.0,0.65,0.4,40.906088608367426
20000.0,0.65,0.5,45.27758090271273
20000.0,0.65,0.6,49.042234576877064
20000.0,0.65,0.8,55.49649371365522
20000.0,0.65,1.0,59.55006616398843
20000.0,0.7,0.001,0.0
20000.0,0.7,0.005,0.0
20000.0,0.7,0.01,0.0
20000.0,0.7,0.0125,0.3599819363488915
20000.0,0.7,0.015,1.521795894637694
20000.0,0.7,0.02,2.9746024315246054
20000.0,0.7,0.03,5.086602851691467
20000.0,0.7,0.04,7.403909315821361
20000.0,0.7,0.05,9.19111065030132
20000.0,0.7,0.1,17.535050165760982
20000.0,0.7,0.15,23.05894639819091
20000.0,0.7,0.2,28.018387615114847
20000.0,0.7,0.25,31.976415546593916
20000.0,0.7,0.3,35.22311297465227
20000.0,0.7,0.4,40.66469519657454
20000.0,0.7,0.5,45.31922051217232
20000.0,0.7,0.6,49.15279464144109
20000.0,0.7,0.8,55.22658606772582
20000.0,0.7,1.0,59.58771370462141
20000.0,0.75,0.001,0.0
20000.0,0.75,0.005,0.0
20000.0,0.75,0.01,0.0
20000.0,0.75,0.0125,0.10112174301953254
20000.0,0.75,0.015,1.2043249262987392
20000.0,0.75,0.02,2.7043742549132257
20000.0,0.75,0.03,4.859311132440181
20000.0,0.75,0.04,6.913606837931748
20000.0,0.75,0.05,8.842908447204548
20000.0,0.75,0.1,16.824452978652264
20000.0,0.75,0.15,23.178980751927803
20000.0,0.75,0.2,27.834609083848573
20000.0,0.75,0.25,31.420496682476642
20000.0,0.75,0.3,34.836341750605655
20000.0,0.75,0.4,40.40004169131162
20000.0,0.75,0.5,45.07110220882862
20000.0,0.75,0.6,48.86009850792506
20000.0,0.75,0.8,54.65335575566619
20000.0,0.75,1.0,59.460497449686976
20000.0,0.8,0.001,0.0
20000.0,0.8,0.005,0.0
20000.0,0.8,0.01,0.0
20000.0,0.8,0.0125,0.01335425500260053
20000.0,0.8,0.015,0.9739348188768566
20000.0,0.8,0.02,2.4318520356259556
20000.0,0.8,0.03,4.75786067730079
20000.0,0.8,0.04,6.677651289965698
20000.0,0.8,0.05,8.39766709489908
20000.0,0.8,0.1,16.845577567037946
20000.0,0.8,0.15,22.83901887780531
20000.0,0.8,0.2,27.27886605229984
20000.0,0.8,0.25,31.370579879264067
20000.0,0.8,0.3,34.41536525078386
20000.0,0.8,0.4,40.42369901449379
20000.0,0.8,0.5,45.011791931742145
20000.0,0.8,0.6,48.702663293518455
20000.0,0.8,0.8,54.67094987680613
20000.0,0.8,1.0,59.1920554995188
20000.0,0.85,0.001,0.0
20000.0,0.85,0.005,0.0
20000.0,0.85,0.01,0.0
20000.0,0.85,0.0125,0.0
20000.0,0.85,0.015,0.6491087599779964
20000.0,0.85,0.02,2.3736883976835257
20000.0,0.85,0.03,4.536837782946325
20000.0,0.85,0.04,6.49231337241706
20000.0,0.85,0.05,8.42240303590464
20000.0,0.85,0.1,16.21140602847081
20000.0,0.85,0.15,22.382516155119884
20000.0,0.85,0.2,27.39870041358455
20000.0,0.85,0.25,31.194466164030395
20000.0,0.85,0.3,34.475043085641815
20000.0,0.85,0.4,40.08294379572154
20000.0,0.85,0.5,44.57070709694181
20000.0,0.85,0.6,48.684647995614746
20000.0,0.85,0.8,54.50529826287319
20000.0,0.85,1.0,59.11583945648759
20000.0,0.9,0.001,0.0
20000.0,0.9,0.005,0.0
20000.0,0.9,0.01,0.0
20000.0,0.9,0.0125,0.0
20000.0,0.9,0.015,0.2861049738890286
20000.0,0.9,0.02,2.0020968790574782
20000.0,0.9,0.03,4.132362337728453
20000.0,0.9,0.04,6.0465263622787
20000.0,0.9,0.05,7.926706600764506
20000.0,0.9,0.1,15.953460270059304
20000.0,0.9,0.15,21.97060082303656
20000.0,0.9,0.2,27.05454147279861
20000.0,0.9,0.25,31.091095539551553
20000.0,0.9,0.3,34.15193233854879
20000.0,0.9,0.4,39.802499187196574
20000.0,0.9,0.5,44.48004645194032
20000.0,0.9,0.6,48.08505780710618
20000.0,0.9,0.8,54.716731551038905
20000.0,0.9,1.0,58.8929180575945
20000.0,0.95,0.001,0.0
20000.0,0.95,0.005,0.0
20000.0,0.95,0.01,0.0
20000.0,0.95,0.0125,0.0
20000.0,0.95,0.015,0.00213603036190554
20000.0,0.95,0.02,1.7580665234371913
20000.0,0.95,0.03,3.9354860078589295
20000.0,0.95,0.04,5.787977073515195
20000.0,0.95,0.05,7.727075379983917
20000.0,0.95,0.1,15.36603085464775
20000.0,0.95,0.15,21.657822660949584
20000.0,0.95,0.2,26.415708181623252
20000.0,0.95,0.25,30.355251369438793
20000.0,0.95,0.3,33.88330837346942
20000.0,0.95,0.4,39.46428774862022
20000.0,0.95,0.5,44.200509263979804
20000.0,0.95,0.6,48.33468169491076
20000.0,0.95,0.8,54.19983202423381
20000.0,0.95,1.0,58.516408952038695
